id,campus,00,01,02,03,04,05,06,07,08,09,r00,r01,final
34646,15,58,38,0,0,0,0,0,0,0,0,77,0,14
24258,1,90,100,80,100,100,0,0,100,0,100,100,0,63
32217,5,107,74,103,100,30,0,100,100,100,50,111,0,107
26622,1,90,59,40,100,60,75,0,55,0,40,100,0,81
24308,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29160,7,65,57,94,60,60,85,0,55,0,65,112,0,89
34337,15,31,0,0,0,0,0,0,0,0,0,74,0,7
29527,8,90,80,60,100,0,10,28,75,0,100,119,0,89
28662,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29083,1,125,82,0,100,58,80,0,50,0,0,7,0,40
29102,1,0,87,55,100,96,10,40,82,0,80,114,0,89
33912,5,25,5,15,75,60,55,16,75,0,80,0,35,16
31883,5,25,67,0,75,0,35,28,75,0,50,77,0,64
33696,8,0,0,0,0,0,110,0,0,0,0,116,0,46
30796,8,87,77,25,100,60,95,28,55,0,40,109,0,85
34136,5,65,0,40,100,0,0,0,100,0,65,88,0,33
33643,8,90,0,0,75,60,0,0,0,0,0,116,0,29
23755,5,65,57,5,75,0,0,0,75,0,0,0,0,6
31900,5,90,100,25,80,0,10,40,100,0,100,92,0,83
33760,8,90,77,40,100,100,110,28,100,0,100,115,0,104
34409,5,45,67,0,100,0,45,28,100,0,0,96,0,30
27886,8,87,47,0,75,45,75,0,100,0,40,100,0,73
33927,5,45,6,40,60,60,0,14,75,0,0,0,0,4
33041,1,90,87,83,75,60,10,0,100,0,100,0,0,50
23710,5,90,53,0,25,0,-42,0,0,0,0,0,0,4
34157,5,90,67,0,75,0,0,0,75,0,65,113,0,39
24865,5,25,57,60,67,0,40,0,75,0,0,0,0,5
27893,8,0,47,0,0,0,0,0,0,0,0,82,0,11
31799,7,90,87,45,75,60,75,28,75,0,80,0,0,86
25310,7,90,67,60,100,60,100,0,100,0,80,0,0,91
31979,7,0,0,0,0,0,0,0,0,0,0,0,0,1
29307,8,0,0,0,0,0,0,0,0,0,0,0,0,1
27498,1,0,0,0,0,0,0,0,0,0,0,110,0,12
25703,1,87,36,10,75,100,-42,28,100,0,85,106,0,83
32796,5,65,67,0,75,0,0,28,55,0,0,0,0,5
27829,8,90,81,83,100,100,90,60,100,0,100,119,0,118
29507,8,0,0,0,0,0,0,0,0,0,0,0,0,1
31186,7,87,93,40,100,60,85,92,100,0,0,0,0,89
34221,5,90,67,0,100,60,0,0,75,0,80,88,0,45
23659,7,77,77,0,0,0,95,0,0,0,0,0,0,5
32193,5,25,0,21,100,0,10,4,75,0,57,73,0,25
34704,15,65,67,0,75,60,0,40,75,0,40,67,0,30
24929,5,0,0,0,0,0,0,0,0,0,0,0,0,1
24991,5,25,0,0,75,0,0,0,0,0,0,0,0,3
32238,5,25,53,15,75,0,40,0,35,0,0,54,0,17
25130,5,90,67,0,75,0,10,0,0,0,0,0,0,5
32210,5,65,0,33,100,0,0,0,0,0,0,83,0,22
33934,5,0,39,0,97,0,0,0,75,0,0,84,0,25
24079,5,0,31,0,75,46,10,0,0,0,0,73,0,14
23780,5,21,57,5,73,0,10,0,0,0,0,0,50,14
31898,5,65,0,0,100,60,10,0,100,0,80,0,50,72
25132,5,0,53,0,75,0,-42,0,0,0,0,0,0,3
33795,8,90,87,60,100,60,110,40,55,0,100,119,0,102
24158,5,90,77,18,75,30,0,0,75,0,40,77,0,37
25066,5,75,50,1,75,0,90,0,85,0,50,88,0,83
32671,5,90,80,0,92,60,10,34,0,0,0,83,0,35
28756,1,65,93,0,100,100,40,0,100,0,0,101,0,45
34386,15,0,0,0,0,0,0,0,0,0,0,0,0,1
33048,1,87,87,40,100,69,80,28,100,0,65,106,0,94
32665,5,65,0,0,75,45,85,0,75,0,40,80,0,68
28948,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34216,5,58,39,0,75,28,55,0,55,0,50,0,35,14
28723,1,90,87,15,75,60,80,0,75,0,25,112,0,87
19916,1,90,52,25,100,98,-42,0,0,0,0,100,0,37
31922,5,30,0,60,0,60,40,40,75,0,0,0,0,4
26353,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31983,7,90,77,0,100,82,100,0,100,0,60,111,0,99
19270,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32990,1,0,87,40,100,60,80,40,100,54,65,0,0,81
30665,8,90,87,60,100,60,10,0,0,0,35,106,0,40
34315,5,65,0,0,60,0,0,0,55,0,80,77,0,27
25657,1,0,83,5,0,0,0,0,0,0,0,119,25,19
24945,5,0,47,0,67,51,10,0,0,0,0,0,0,3
28030,8,0,0,0,0,0,0,0,0,0,0,0,0,1
23720,5,25,0,0,60,70,10,0,55,0,45,82,0,21
32678,5,10,53,60,30,0,0,28,55,0,40,113,0,22
24864,5,45,47,0,100,60,10,0,100,0,0,100,0,30
27737,8,90,67,60,75,60,90,0,100,0,80,115,0,100
34172,5,31,50,25,75,0,0,0,100,0,80,0,60,65
30759,8,125,93,60,100,66,10,40,100,100,100,101,125,117
24916,5,0,0,0,0,0,0,0,0,0,0,0,0,1
26640,7,90,78,0,92,60,75,0,100,0,80,111,0,97
28781,1,115,83,60,100,100,80,0,55,0,65,106,0,101
23801,5,65,50,0,60,60,10,0,0,0,0,0,0,17
34186,5,0,0,25,70,0,0,0,75,0,0,69,0,17
30549,8,0,0,0,0,0,0,0,0,0,0,0,0,1
34651,15,0,0,23,100,0,-42,0,75,0,0,57,0,21
34208,5,45,47,0,95,60,10,0,55,0,0,0,0,4
29280,8,0,0,0,0,0,0,0,0,0,0,108,0,12
24081,5,125,95,103,100,100,10,0,0,0,0,110,0,63
34427,15,90,0,0,0,0,0,60,0,0,0,0,0,4
31921,5,45,47,0,90,60,10,0,55,0,100,69,0,29
34691,15,58,67,0,87,60,0,86,100,0,25,75,0,80
34159,5,0,31,60,0,45,0,0,0,0,65,74,0,14
24858,5,65,57,10,100,0,40,0,0,0,0,0,0,5
28729,1,77,100,55,100,60,0,28,100,0,100,0,0,85
18556,1,0,72,20,90,0,40,16,75,0,0,0,0,5
33763,8,90,87,60,100,60,110,28,100,0,80,88,0,104
26949,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33700,8,0,0,0,0,0,0,0,0,0,0,0,0,1
28714,1,125,100,60,100,100,80,50,100,17,50,111,0,112
32681,5,51,67,0,100,0,0,0,75,0,90,63,0,35
32741,5,90,67,0,100,0,65,0,75,0,0,0,55,71
29299,8,105,87,83,100,100,110,0,100,0,100,109,0,114
34378,15,65,100,0,0,0,0,80,100,0,0,104,0,37
24266,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34658,5,45,0,0,100,60,0,0,100,0,80,0,0,7
27739,8,0,0,0,0,0,0,0,0,0,0,0,0,1
33665,8,90,67,15,100,60,110,28,100,0,87,105,0,96
25889,1,125,87,0,100,100,55,0,0,0,100,119,0,54
25055,5,90,0,0,0,0,0,0,0,0,0,0,0,11
22659,8,0,0,0,0,0,0,0,0,0,0,0,0,1
32190,5,10,31,0,100,0,10,0,0,0,0,0,0,3
32547,7,0,0,0,0,0,0,0,0,0,0,0,0,1
32200,5,45,31,11,0,0,55,0,55,0,0,54,0,14
30779,8,0,0,0,0,0,0,0,0,0,0,0,0,1
24130,5,45,39,0,100,60,10,0,75,0,0,0,0,5
33627,8,107,100,0,100,60,90,40,100,0,80,119,0,100
27460,1,90,87,95,0,60,-42,0,100,0,100,111,0,52
27756,8,90,100,60,100,60,70,60,87,0,40,119,0,97
27673,8,90,73,55,0,60,70,60,100,0,0,0,0,73
31893,5,45,0,0,80,0,0,0,75,0,0,88,0,24
34205,5,65,27,60,75,57,10,40,100,0,0,0,55,67
24344,1,0,35,0,0,0,40,0,0,0,0,93,0,0
31885,5,45,0,0,0,0,0,0,0,0,0,0,0,1
17311,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33890,5,0,57,0,75,0,10,28,27,0,40,0,0,3
11316,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23725,5,0,0,0,0,0,0,0,0,0,0,0,0,1
34672,15,45,57,0,67,0,10,0,100,0,0,77,0,25
34341,15,65,0,18,45,0,10,0,0,0,0,63,0,11
32641,5,58,0,0,100,18,0,0,55,0,0,83,0,25
27455,1,0,0,0,100,0,0,0,0,0,0,0,0,30
24840,5,88,47,0,75,60,0,0,0,0,0,84,0,28
34677,15,51,25,0,0,0,0,20,40,0,0,0,0,2
30604,8,90,77,25,100,70,35,60,55,0,40,109,0,81
34134,5,73,77,60,0,0,10,0,75,0,80,92,0,38
19172,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33891,5,25,7,0,0,0,0,0,0,0,0,0,0,1
25092,5,90,28,0,0,30,0,0,0,0,0,88,0,18
31910,5,45,1,0,100,0,20,0,55,0,0,0,0,4
34384,15,0,55,18,0,0,15,84,37,0,40,50,0,18
26830,7,90,87,0,0,0,10,0,0,0,0,100,0,48
31932,5,31,53,13,0,60,10,0,100,0,20,0,50,22
32218,5,58,30,3,0,0,10,0,0,0,0,82,0,14
27533,1,97,59,32,92,0,0,28,100,0,72,110,0,77
31909,5,45,57,0,100,0,0,0,100,0,0,38,0,6
32653,5,25,39,0,0,0,0,0,75,0,0,77,0,17
16883,1,0,0,0,0,0,0,0,0,0,0,88,0,11
34190,5,25,21,16,100,0,10,0,55,0,0,0,0,4
34347,15,65,0,0,75,0,40,0,55,0,0,62,0,20
26395,1,65,87,52,100,100,80,0,100,0,100,119,0,105
34892,15,45,47,0,75,0,40,0,100,0,40,62,0,21
34381,15,88,87,53,0,0,0,0,0,0,32,77,0,28
33717,8,65,47,20,100,60,10,28,100,0,80,82,0,75
34429,15,45,0,0,75,0,0,0,0,0,0,0,0,3
33589,8,90,87,0,100,56,10,50,75,0,80,116,0,94
26602,1,77,72,0,100,96,55,16,100,0,80,88,0,94
23747,5,90,35,0,0,0,0,0,0,0,0,66,0,14
32707,5,0,0,0,0,0,40,0,75,0,10,83,60,21
34699,15,81,47,0,75,0,40,0,100,0,40,50,0,28
28567,1,90,95,0,0,60,110,0,100,0,90,119,0,91
33513,7,0,0,0,0,0,0,0,0,0,0,0,0,1
34936,15,58,67,10,75,0,0,0,75,0,25,77,0,30
34681,15,25,47,5,90,0,10,0,100,0,0,107,0,26
23052,7,90,100,105,100,100,80,0,100,0,100,113,0,114
34170,5,65,0,0,75,0,0,0,0,0,65,0,0,4
25329,7,0,0,0,0,0,0,0,0,0,0,87,0,13
34918,5,88,0,0,100,0,0,16,100,0,80,88,0,40
34448,5,0,11,60,0,60,10,0,100,0,0,0,0,5
23434,7,65,43,0,0,46,0,0,55,0,0,0,0,3
34407,15,25,47,8,65,0,55,0,55,0,0,78,0,21
24883,5,16,39,0,0,0,0,0,0,0,0,0,0,11
33916,15,65,33,0,75,0,0,0,75,0,72,57,0,27
31890,5,0,57,26,75,0,0,0,0,0,0,0,0,3
34028,5,65,16,40,95,0,0,60,55,0,40,80,0,62
32673,5,28,39,0,0,0,55,0,0,0,0,77,0,14
25129,5,0,0,0,0,0,0,0,0,0,0,0,0,1
32660,5,107,20,60,65,100,40,0,0,71,100,84,0,82
29106,1,0,52,15,100,70,55,8,100,0,72,113,0,79
24857,5,90,6,0,100,70,10,0,75,0,50,88,0,39
33596,8,0,0,0,0,0,15,0,0,0,0,0,0,1
32225,5,0,0,0,0,0,0,0,0,0,0,82,0,11
32290,5,25,16,0,75,0,10,0,75,0,90,0,0,6
34343,15,0,67,15,55,37,-42,0,75,0,32,67,0,20
34678,15,46,30,0,75,0,0,0,0,0,0,0,0,3
34403,15,0,0,0,0,0,0,0,55,0,0,0,0,2
34706,15,31,0,0,75,0,0,0,55,0,0,0,0,3
34413,15,10,57,0,75,0,35,0,75,0,0,73,0,24
38226,9,0,1,0,0,0,0,0,0,0,0,0,0,1
34405,15,0,3,0,0,0,0,0,0,0,0,0,0,1
41403,9,0,0,0,0,0,0,0,0,0,0,0,0,1
30263,7,0,0,0,0,0,0,0,0,0,0,104,0,12
32562,7,90,77,50,75,60,60,0,100,0,100,0,0,90
33567,7,90,47,5,65,0,30,0,75,0,0,119,0,29
34565,7,90,87,60,100,60,85,0,55,0,90,106,0,100
24827,7,0,0,0,75,0,-42,0,0,0,0,98,0,18
32809,7,0,0,0,0,0,0,0,0,0,0,0,0,1
32239,5,0,0,23,60,15,0,8,100,0,25,63,0,18
32645,5,0,0,40,100,60,0,0,75,0,40,88,0,28
34012,5,0,0,0,81,57,0,0,75,0,25,50,0,24
34192,5,0,0,0,0,0,0,0,40,0,0,88,0,11
34894,15,0,0,0,0,0,0,0,0,0,0,0,0,1
26951,1,90,77,40,100,60,15,0,100,0,50,77,0,46
11374,1,90,47,10,100,37,80,0,100,0,80,77,0,82
35029,7,90,100,70,95,100,95,0,100,0,80,119,0,109
37123,9,90,87,0,100,60,80,54,100,0,80,100,0,103
37124,9,90,87,60,100,60,10,82,100,0,100,108,0,104
29024,1,97,87,32,100,100,80,0,100,0,0,116,0,56
32651,5,26,15,0,50,0,35,8,0,0,52,0,50,14
23162,8,88,87,25,100,73,10,0,100,0,0,97,0,44
30678,8,90,87,0,100,0,110,0,100,0,80,105,0,94
41407,9,90,67,25,100,60,70,48,75,0,80,0,0,80
22265,1,90,0,60,100,40,0,0,0,0,0,119,0,30
28985,1,62,0,60,0,0,80,0,0,0,0,0,0,34
42148,7,0,0,0,0,0,0,0,0,0,0,0,0,1
24888,5,65,0,40,0,0,0,0,0,0,0,88,60,18
32185,5,45,47,5,100,60,15,0,75,0,80,76,0,34
32223,5,0,50,11,96,0,55,0,55,0,0,51,0,25
30688,8,0,87,60,100,58,40,110,55,0,0,119,0,83
32672,5,90,77,60,96,0,40,50,100,0,90,96,0,94
29672,9,90,67,0,75,60,80,40,100,0,65,0,0,80
25064,5,45,0,36,100,45,10,0,100,0,0,0,0,5
33853,7,0,0,0,0,0,0,0,0,0,0,0,0,1
34682,15,65,0,15,75,0,90,0,100,0,0,112,0,36
34349,15,45,69,60,60,0,0,82,100,76,40,112,0,81
38230,9,25,4,0,45,57,50,0,0,0,0,0,0,1
24311,1,65,47,0,0,0,0,0,0,0,0,0,0,2
25754,1,0,0,0,0,0,0,0,0,0,0,0,0,26
29851,7,0,0,0,0,0,0,0,0,0,0,0,0,77
31819,7,22,0,0,0,0,0,0,0,0,0,0,0,1
37623,9,90,57,0,100,100,10,0,100,0,100,108,0,52
37105,9,115,100,0,100,100,90,105,100,89,0,105,0,114
29609,9,0,38,0,0,0,0,0,0,0,0,0,0,1
37178,9,125,67,80,100,60,90,32,100,0,80,114,0,105
30924,9,0,0,0,0,0,0,0,0,0,0,0,0,1
40414,9,90,77,25,100,100,15,48,100,0,100,106,0,94
37625,9,90,100,60,100,100,90,40,100,0,100,0,0,99
30944,9,0,0,0,0,0,40,0,0,0,0,96,0,11
40104,9,77,31,0,100,98,0,0,75,45,65,75,0,78
29757,9,0,0,0,0,0,0,0,0,0,0,0,0,1
25681,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29671,9,90,67,0,75,58,40,0,55,0,50,102,0,77
41404,9,0,67,0,75,55,-42,32,75,0,0,100,0,74
30248,7,0,0,0,0,0,0,0,0,0,0,0,0,125
35134,7,0,0,0,0,0,0,0,0,0,0,0,0,1
30514,8,90,82,60,100,60,80,0,100,0,100,119,55,110
34336,15,94,63,0,0,52,85,8,0,0,25,0,0,6
27390,1,65,77,25,67,15,40,0,100,0,65,119,0,72
31934,5,25,0,1,62,45,0,0,0,0,0,84,0,14
32798,5,0,47,0,0,100,10,16,97,0,0,0,0,5
27708,8,90,87,0,75,60,90,60,90,0,80,109,0,103
29092,1,90,72,5,100,60,80,32,100,0,80,119,0,95
20228,1,0,87,15,100,60,80,16,100,55,90,92,0,94
26226,1,115,87,0,100,100,80,0,100,0,80,98,0,103
31884,5,45,67,0,75,45,0,40,0,0,0,84,0,21
30647,8,90,87,60,100,68,110,8,100,0,100,108,0,106
29726,9,90,67,0,77,60,80,0,75,0,50,114,0,89
31904,5,58,31,0,67,0,0,0,0,0,0,0,0,3
34662,15,65,73,0,75,0,90,0,0,0,0,0,0,6
34440,5,25,39,40,73,90,35,0,75,0,0,0,0,5
24949,5,45,48,60,63,0,0,0,0,0,40,80,0,17
34419,15,90,0,35,0,0,0,0,100,0,0,0,0,5
31902,5,45,31,60,100,0,90,0,100,0,0,0,0,7
34168,5,65,29,0,60,0,10,0,100,0,0,0,0,5
32214,5,65,64,25,100,7,40,16,0,0,20,0,0,5
34666,15,45,29,0,100,15,0,0,75,0,0,54,0,21
34693,15,38,0,0,0,0,0,0,0,0,0,77,0,11
18462,5,51,41,0,0,60,40,0,85,0,45,0,0,4
34139,5,65,36,0,75,60,35,0,0,0,40,77,0,24
32649,5,0,47,0,75,0,10,0,0,0,0,0,0,3
34408,15,45,15,0,100,0,10,0,47,0,0,80,0,18
34335,15,0,47,0,100,0,0,0,0,0,0,0,0,3
31913,5,45,31,0,75,45,40,0,55,0,0,0,0,3
34674,15,0,0,0,75,0,45,0,100,0,0,0,0,4
24559,5,90,0,0,0,0,80,0,0,0,0,0,0,4
28784,1,65,72,15,100,58,40,8,100,0,80,101,0,81
29025,1,87,87,15,95,100,70,40,100,0,17,84,0,89
24992,5,25,0,0,73,0,0,0,55,0,0,0,0,3
34333,15,31,0,10,5,0,15,0,40,0,0,0,0,1
22422,8,90,87,0,100,94,10,0,100,0,72,114,0,52
27796,8,0,87,60,0,0,10,0,0,0,0,119,0,45
29440,8,125,100,82,100,60,80,0,100,77,100,106,55,124
34203,5,25,54,0,100,0,0,0,100,0,0,69,0,26
31906,5,65,40,0,75,30,40,0,5,0,0,0,0,3
34689,15,45,60,0,75,58,0,16,70,0,0,77,0,27
34907,15,0,0,0,75,0,30,0,97,0,0,0,55,21
34664,15,31,82,15,100,0,45,0,0,0,0,0,0,5
32674,5,0,41,0,100,0,45,0,75,0,0,111,0,26
34344,15,45,0,23,73,37,30,0,100,0,0,0,0,4
34425,15,0,0,25,75,45,45,0,75,0,80,104,0,63
30793,8,0,82,0,0,0,0,0,0,0,0,0,0,3
27985,8,0,0,0,0,0,0,0,0,0,0,0,0,36
34636,7,90,88,60,75,57,85,16,100,0,20,111,0,54
20283,1,90,93,15,100,45,10,0,100,0,65,0,0,9
29248,1,105,100,87,100,57,15,0,100,0,100,0,0,52
27991,8,0,100,105,100,80,90,0,100,0,100,119,0,104
43048,12,0,0,0,0,0,0,0,0,0,0,0,0,1
33422,1,90,67,60,87,60,-42,50,100,15,25,97,0,87
24899,5,0,0,0,0,54,0,0,0,0,0,0,0,2
10045,1,70,41,16,100,60,70,20,100,0,25,60,15,63
10048,1,50,50,50,42,11,0,2,56,0,15,0,0,50
10052,1,45,46,16,56,15,80,6,75,0,2,140,1,50
10063,1,50,50,50,50,0,40,0,25,0,0,31,8,50
10065,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,1,81,0,0,0,0,0,0,0,0,0,0,0,6
10023,1,35,46,0,30,100,70,30,50,0,0,68,0,50
10034,1,50,50,5,71,0,10,0,0,0,18,50,27,50
10068,1,103,30,0,92,0,10,2,50,0,0,113,13,50
10069,1,70,50,8,30,100,45,0,100,0,5,0,0,50
10080,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10085,1,70,60,45,100,73,80,42,100,0,25,0,8,63
10097,1,68,55,0,0,67,10,7,100,0,30,85,0,56
10118,1,88,60,102,73,93,95,40,75,0,35,94,0,75
10125,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10686,1,50,50,50,50,0,0,0,0,0,0,0,0,50
10493,1,50,50,50,50,15,10,0,0,0,2,42,0,50
10531,1,95,50,0,11,33,0,10,93,0,28,125,10,50
10536,1,34,57,69,100,52,10,11,50,0,0,0,76,63
10545,1,50,50,27,75,45,10,6,40,0,12,55,0,50
10564,1,81,50,50,50,22,10,0,13,0,5,0,8,50
10570,1,50,63,6,70,56,45,0,0,0,8,43,0,50
10162,1,45,58,0,97,50,10,20,100,0,0,58,1,56
10164,1,70,50,50,43,30,40,0,25,0,0,131,0,50
10183,1,103,50,50,50,23,40,7,25,0,10,18,7,50
10202,1,70,50,0,83,42,55,1,0,0,12,105,4,56
10573,1,67,50,35,22,0,35,20,50,0,0,56,0,50
10225,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,1,50,50,20,80,35,0,2,40,0,0,101,0,50
10254,1,50,58,0,90,7,40,1,75,0,17,47,8,50
10276,1,0,87,0,75,0,0,0,0,0,0,0,0,25
10280,1,50,50,3,50,28,10,2,37,0,12,37,94,50
10281,1,63,50,50,75,33,40,0,38,0,0,22,0,50
10317,1,90,52,15,60,0,10,0,45,0,0,108,0,50
10575,1,102,50,50,33,12,80,2,0,0,0,0,28,50
10340,1,88,51,12,85,41,35,0,50,0,18,0,17,50
10361,1,0,0,15,0,0,15,0,0,0,0,0,22,0
10362,1,50,50,50,50,0,40,0,0,0,0,36,24,50
10397,1,97,48,14,83,13,35,6,55,0,6,130,0,50
10425,1,44,53,8,86,92,55,7,25,0,5,140,44,56
10427,1,50,50,12,60,0,10,2,100,0,6,26,26,50
10428,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10465,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10689,1,0,0,0,0,0,0,0,0,0,0,107,0,13
10470,1,70,59,50,75,15,0,0,0,0,0,37,0,50
10478,1,70,20,5,71,60,25,30,75,26,28,146,0,56
10578,1,0,0,0,0,0,0,0,0,0,0,0,0,25
10590,1,50,50,50,48,0,25,0,0,0,22,82,0,50
10608,7,0,0,25,72,15,10,0,0,0,0,93,0,50
10659,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10661,1,86,45,15,97,60,40,16,83,0,50,70,38,63
10666,1,45,47,60,0,60,55,28,75,0,0,0,0,50
10694,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,1,70,50,50,33,12,35,10,40,0,7,65,32,50
10732,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10817,1,70,46,12,71,45,45,7,75,0,18,30,60,50
10851,1,50,50,20,0,0,0,0,75,0,0,70,0,50
10855,1,50,22,20,92,13,0,5,72,0,0,131,0,50
10887,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,1,90,100,104,100,100,0,28,100,0,100,114,0,75
10912,1,50,50,8,100,30,10,5,75,0,10,0,0,50
10927,1,0,0,0,0,0,0,0,0,0,0,0,0,25
11813,1,123,100,101,100,51,100,60,100,65,60,108,108,100
11814,1,90,80,25,95,100,35,16,100,79,0,119,100,75
10993,1,90,0,0,100,61,40,0,0,0,0,109,0,50
10994,1,88,64,13,85,58,40,28,100,0,80,96,0,69
11024,1,0,0,0,0,0,0,0,0,0,0,110,0,13
11032,1,45,73,60,98,30,70,0,100,0,25,0,0,56
11047,1,90,53,18,75,60,-210,0,55,0,80,90,0,69
11062,1,90,0,0,75,60,0,0,75,0,65,110,0,63
11064,1,90,67,15,100,94,100,16,75,0,35,92,0,69
11079,1,125,56,103,100,100,30,0,100,68,100,115,0,81
11086,1,90,100,40,23,54,80,0,0,0,0,0,0,25
11090,1,90,60,0,78,60,0,40,100,37,65,62,0,69
11103,1,0,33,0,0,0,10,0,0,0,0,111,0,38
11128,1,85,70,62,100,63,10,16,100,0,50,119,68,81
11193,1,65,53,23,75,58,10,40,75,0,35,100,0,63
11195,1,125,87,60,100,99,0,0,0,0,100,119,0,69
11196,1,125,87,21,0,60,55,16,100,0,100,111,0,69
11209,1,45,60,60,100,88,55,28,100,0,86,101,0,75
11210,1,90,57,53,95,96,80,0,100,0,50,97,0,81
11246,1,90,47,11,90,60,0,29,100,0,70,98,45,63
11252,1,0,67,0,100,60,85,0,0,0,0,114,0,56
11274,1,0,0,0,0,0,0,0,0,0,0,0,0,13
11285,21,81,47,57,98,59,50,38,100,0,30,80,0,69
11290,1,65,77,0,100,98,90,0,75,0,55,106,0,75
11301,1,0,0,0,0,0,0,0,0,0,0,0,0,56
11337,1,16,50,15,89,100,50,28,75,66,35,92,71,75
11344,1,88,77,30,100,60,10,16,75,0,35,98,0,63
11425,1,125,100,85,100,56,55,46,100,0,86,105,0,81
11427,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11448,1,90,83,60,98,93,80,40,100,0,80,97,0,81
11480,1,101,41,5,100,86,-210,28,75,0,25,98,0,56
11490,1,10,45,0,0,0,0,0,0,0,0,0,0,0
11504,1,90,84,25,100,60,50,0,100,0,55,114,51,81
11517,1,0,0,0,0,0,15,0,0,0,0,0,0,0
11524,1,90,73,0,80,60,0,0,0,0,0,90,0,56
11531,1,90,67,38,100,45,40,16,100,0,100,117,45,63
11549,1,90,77,18,75,60,45,0,100,0,25,100,0,63
11564,1,73,41,0,75,0,0,0,0,0,75,84,0,50
11597,1,90,73,31,75,55,15,8,100,0,40,39,0,56
11603,1,94,65,40,100,60,90,32,100,0,40,57,0,69
11644,1,122,70,25,100,43,-210,28,100,0,0,77,0,56
11665,1,0,15,0,33,20,0,0,0,0,0,0,0,0
11678,1,90,87,56,100,60,40,0,75,0,0,106,0,69
11766,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11767,1,51,36,15,73,56,-210,28,100,0,66,84,73,69
11784,1,65,63,0,0,0,70,0,0,0,0,116,0,50
11820,1,88,70,0,95,55,75,0,75,0,60,89,0,75
11833,1,100,87,60,100,60,90,0,100,0,80,116,0,81
11843,1,85,75,81,75,100,70,40,100,84,100,119,61,94
11854,1,0,0,0,0,0,0,0,0,0,0,119,0,13
11868,1,65,44,15,100,58,10,0,75,0,0,110,0,56
11886,1,81,80,0,75,60,20,40,68,0,40,88,110,69
11934,1,90,70,0,100,60,80,0,75,0,0,105,0,69
11963,1,65,60,25,89,60,40,0,50,0,35,92,0,63
12011,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12032,1,0,57,0,0,86,40,0,100,0,0,119,0,50
12077,1,90,57,40,76,45,90,0,40,0,25,108,0,56
12112,1,90,87,68,98,60,90,40,100,0,80,108,0,81
12197,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12293,1,125,50,105,100,60,15,57,100,70,35,111,51,88
16063,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16078,1,65,26,13,60,0,80,0,100,0,80,84,0,63
12315,1,65,45,15,90,45,40,13,55,0,10,75,0,50
12346,1,90,64,5,100,50,80,0,75,0,65,0,0,69
12380,1,65,54,11,98,92,100,10,83,0,25,91,0,69
12381,1,90,83,21,100,100,90,16,100,0,68,77,0,75
12421,1,65,77,25,100,98,95,8,100,0,80,111,0,75
12454,1,101,71,38,90,60,55,13,100,0,65,105,30,75
12461,1,65,82,53,100,98,-210,0,100,0,80,91,0,75
12483,1,90,67,0,100,100,25,16,75,0,65,91,0,69
12490,7,0,4,0,66,99,40,0,75,0,0,103,0,50
12498,1,88,67,60,71,43,40,8,75,0,33,0,0,56
12521,1,90,83,40,100,45,40,5,100,0,80,100,58,69
12522,1,90,73,46,98,57,55,0,91,0,80,64,0,75
12525,1,90,87,75,100,98,10,32,100,0,66,105,0,75
12542,1,65,73,60,83,62,0,16,100,0,100,91,86,81
12549,1,90,43,60,100,60,95,16,100,0,100,97,40,75
12572,1,90,22,98,100,96,40,32,100,0,50,119,0,69
12580,1,88,68,23,100,100,30,32,100,0,65,73,0,69
12583,1,109,75,16,100,97,40,16,100,0,0,0,0,56
12588,1,90,45,50,100,100,40,28,100,0,100,117,38,69
12601,1,90,67,0,69,43,55,0,83,0,100,0,0,63
12602,1,90,65,73,100,90,35,24,100,0,65,88,0,75
12712,1,90,43,40,75,57,10,40,100,66,35,109,80,69
